7.1, 1420.7, 311.657, -28.5764, 47.7268
7.12, 1426.93, 311.087, -28.5077, 47.7268
7.14, 1433.14, 310.518, -28.4394, 47.7268
7.16, 1439.34, 309.951, -28.3713, 47.7268
7.18, 1445.52, 309.385, -28.3035, 47.7268
7.2, 1451.7, 308.82, -28.236, 47.7268
7.22, 1457.87, 308.256, -28.1688, 47.7268
7.24, 1464.02, 307.694, -28.1019, 47.7268
7.26, 1470.16, 307.134, -28.0353, 47.7268
7.28, 1476.29, 306.574, -27.9689, 47.7268
7.3, 1482.41, 306.016, -27.9028, 47.7268
7.32, 1488.52, 305.459, -27.837, 47.7268
7.34, 1494.62, 304.904, -27.7715, 47.7268
7.36, 1500.71, 304.35, -27.7062, 47.7268
7.38, 1506.78, 303.797, -27.6412, 47.7268
7.4, 1512.85, 303.246, -27.5765, 47.7268
7.42, 1518.9, 302.695, -27.5121, 47.7268
7.44, 1524.95, 302.146, -27.4479, 47.7268
7.46, 1530.98, 301.599, -27.384, 47.7268
7.48, 1537, 301.052, -27.3203, 47.7268
7.5, 1543.01, 300.507, -27.2569, 47.7268
7.52, 1549.01, 299.963, -27.1938, 47.7268
7.54, 1555, 299.421, -27.1309, 47.7268
7.56, 1560.97, 298.879, -27.0683, 47.7268
7.58, 1566.94, 298.339, -27.006, 47.7268
7.6, 1572.9, 297.8, -26.9439, 47.7268
7.62, 1578.84, 297.263, -26.882, 47.7268
7.64, 1584.78, 296.726, -26.8204, 47.7268
7.66, 1590.7, 296.191, -26.7591, 47.7268
7.68, 1596.61, 295.657, -26.698, 47.7268
7.7, 1602.52, 295.124, -26.6372, 47.7268
7.72, 1608.41, 294.593, -26.5766, 47.7268
7.74, 1614.29, 294.063, -26.5163, 47.7268
7.76, 1620.16, 293.533, -26.4562, 47.7268
7.78, 1626.02, 293.005, -26.3963, 47.7268
7.8, 1631.87, 292.479, -26.3367, 47.7268
7.82, 1637.71, 291.953, -26.2773, 47.7268
7.84, 1643.54, 291.429, -26.2182, 47.7268
7.86, 1649.36, 290.906, -26.1593, 47.7268
7.88, 1655.16, 290.384, -26.1007, 47.7268
7.9, 1660.96, 289.863, -26.0423, 47.7268
7.92, 1666.75, 289.343, -25.9841, 47.7268
7.94, 1672.52, 288.825, -25.9261, 47.7268
7.96, 1678.29, 288.307, -25.8684, 47.7268
7.98, 1684.05, 287.791, -25.811, 47.7268
8, 1689.79, 287.276, -25.7537, 47.7268
8.02, 1695.53, 286.762, -25.6967, 47.7268
8.04, 1701.25, 286.249, -25.6399, 47.7268
8.06, 1706.97, 285.738, -25.5833, 47.7268
8.08, 1712.67, 285.227, -25.527, 47.7268
8.1, 1718.36, 284.718, -25.4709, 47.7268
8.12, 1724.05, 284.209, -25.415, 47.7268
8.14, 1729.72, 283.702, -25.3593, 47.7268
8.16, 1735.39, 283.196, -25.3039, 47.7268
8.18, 1741.04, 282.691, -25.2486, 47.7268
8.2, 1746.68, 282.187, -25.1936, 47.7268
8.22, 1752.32, 281.684, -25.1388, 47.7268
8.24, 1757.94, 281.183, -25.0843, 47.7268
8.26, 1763.56, 280.682, -25.0299, 47.7268
8.28, 1769.16, 280.183, -24.9758, 47.7268
8.3, 1774.75, 279.684, -24.9218, 47.7268
8.32, 1780.34, 279.187, -24.8681, 47.7268
8.34, 1785.91, 278.69, -24.8146, 47.7268
8.36, 1791.47, 278.195, -24.7613, 47.7268
8.38, 1797.03, 277.701, -24.7082, 47.7268
8.4, 1802.57, 277.208, -24.6553, 47.7268
8.42, 1808.11, 276.716, -24.6027, 47.7268
8.44, 1813.63, 276.225, -24.5502, 47.7268
8.46, 1819.15, 275.735, -24.4979, 47.7268
8.48, 1824.65, 275.246, -24.4459, 47.7268
8.5, 1830.15, 274.758, -24.394, 47.7268
8.52, 1835.63, 274.271, -24.3424, 47.7268
8.54, 1841.11, 273.785, -24.2909, 47.7268
8.56, 1846.57, 273.301, -24.2397, 47.7268
8.58, 1852.03, 272.817, -24.1886, 47.7268
8.6, 1857.48, 272.334, -24.1377, 47.7268
8.62, 1862.91, 271.852, -24.0871, 47.7268
8.64, 1868.34, 271.372, -24.0366, 47.7268
8.66, 1873.76, 270.892, -23.9863, 47.7268
8.68, 1879.17, 270.413, -23.9363, 47.7268
8.7, 1884.57, 269.936, -23.8864, 47.7268
8.72, 1889.95, 269.459, -23.8367, 47.7268
8.74, 1895.33, 268.983, -23.7872, 47.7268
8.76, 1900.7, 268.508, -23.7379, 47.7268
8.78, 1906.07, 268.035, -23.6887, 47.7268
8.8, 1911.42, 267.562, -23.6398, 47.7268
8.82, 1916.76, 267.09, -23.5911, 47.7268
8.84, 1922.09, 266.619, -23.5425, 47.7268
8.86, 1927.41, 266.149, -23.4941, 47.7268
8.88, 1932.73, 265.68, -23.4459, 47.7268
8.9, 1938.03, 265.212, -23.3979, 47.7268
8.92, 1943.33, 264.745, -23.3501, 47.7268
8.94, 1948.61, 264.279, -23.3025, 47.7268
8.96, 1953.89, 263.814, -23.255, 47.7268
8.98, 1959.16, 263.35, -23.2077, 47.7268
9, 1964.41, 262.887, -23.1606, 47.7268
9.02, 1969.66, 262.424, -23.1137, 47.7268
